ID,SK_ID_CURR
402384,402384
402389,402389
402414,402414
402416,402416
402417,402417
402420,402420
402426,402426
402436,402436
402444,402444
402447,402447
402449,402449
402454,402454
402458,402458
402460,402460
402466,402466
402475,402475
402498,402498
402502,402502
402505,402505
402509,402509
402513,402513
402517,402517
402519,402519
402522,402522
402523,402523
402525,402525
402528,402528
402534,402534
402536,402536
402542,402542
402548,402548
402552,402552
402559,402559
402563,402563
402568,402568
402573,402573
402574,402574
402575,402575
402577,402577
402602,402602
402603,402603
402604,402604
402614,402614
402615,402615
402616,402616
402617,402617
402618,402618
402619,402619
402639,402639
402640,402640
402641,402641
402642,402642
402643,402643
402644,402644
402645,402645
402649,402649
402650,402650
402653,402653
402654,402654
402655,402655
402656,402656
402657,402657
402658,402658
402659,402659
402662,402662
402696,402696
402705,402705
402707,402707
402708,402708
402709,402709
402729,402729
402730,402730
402732,402732
402739,402739
402740,402740
402741,402741
402744,402744
402745,402745
402746,402746
402772,402772
402773,402773
402774,402774
402780,402780
402781,402781
402782,402782
402790,402790
402803,402803
402808,402808
402809,402809
402810,402810
402811,402811
402815,402815
402820,402820
402821,402821
402822,402822
402824,402824
402825,402825
402870,402870
402875,402875
402924,402924
402925,402925
402926,402926
402927,402927
402928,402928
402929,402929
402930,402930
402931,402931
402932,402932
402933,402933
402940,402940
402953,402953
402954,402954
402955,402955
402956,402956
402957,402957
402970,402970
402973,402973
402974,402974
402975,402975
402976,402976
402977,402977
402978,402978
402979,402979
402980,402980
402981,402981
402982,402982
402993,402993
402994,402994
403099,403099
403137,403137
403138,403138
403165,403165
403192,403192
403214,403214
403223,403223
403238,403238
403244,403244
403246,403246
403252,403252
403254,403254
403255,403255
403259,403259
403262,403262
403277,403277
403280,403280
403281,403281
403287,403287
403315,403315
403318,403318
403319,403319
403327,403327
403331,403331
403342,403342
403349,403349
403353,403353
403364,403364
403369,403369
403373,403373
403376,403376
403378,403378
403384,403384
403385,403385
403386,403386
403388,403388
403396,403396
403398,403398
403404,403404
403410,403410
403414,403414
403417,403417
403422,403422
403424,403424
403438,403438
403451,403451
403452,403452
403453,403453
403454,403454
403455,403455
403464,403464
403465,403465
403466,403466
403500,403500
403501,403501
403524,403524
403525,403525
403526,403526
403527,403527
403542,403542
403543,403543
403549,403549
403550,403550
403551,403551
403552,403552
403553,403553
403554,403554
403558,403558
403559,403559
403560,403560
403561,403561
403562,403562
403564,403564
403565,403565
403566,403566
403600,403600
403602,403602
403603,403603
403662,403662
403685,403685
403686,403686
403687,403687
403688,403688
403689,403689
403690,403690
403691,403691
403692,403692
403696,403696
403697,403697
403698,403698
403699,403699
403701,403701
403702,403702
403703,403703
403704,403704
403705,403705
403712,403712
403713,403713
403714,403714
403715,403715
403718,403718
403722,403722
403723,403723
403724,403724
403725,403725
403726,403726
403764,403764
403765,403765
403766,403766
403770,403770
403771,403771
403772,403772
403795,403795
403799,403799
403800,403800
403801,403801
403802,403802
403803,403803
403811,403811
403814,403814
403815,403815
403816,403816
403817,403817
403818,403818
403820,403820
403821,403821
403822,403822
403823,403823
403824,403824
403825,403825
403826,403826
403828,403828
403834,403834
403836,403836
403837,403837
403838,403838
403839,403839
403873,403873
403876,403876
403902,403902
403918,403918
403922,403922
403928,403928
403929,403929
403931,403931
403932,403932
403933,403933
403935,403935
403936,403936
403937,403937
403938,403938
403943,403943
403944,403944
403945,403945
403946,403946
403948,403948
403951,403951
403955,403955
403956,403956
403957,403957
403958,403958
403960,403960
403961,403961
403962,403962
403963,403963
403964,403964
403965,403965
403966,403966
403967,403967
403968,403968
403969,403969
403970,403970
403971,403971
403972,403972
403973,403973
403974,403974
403975,403975
403976,403976
403977,403977
403978,403978
403979,403979
403980,403980
403981,403981
403982,403982
404062,404062
404067,404067
404070,404070
404079,404079
404084,404084
404108,404108
404112,404112
404118,404118
404121,404121
404122,404122
404126,404126
404140,404140
404152,404152
404156,404156
404158,404158
404160,404160
404172,404172
404174,404174
404180,404180
404186,404186
404190,404190
404192,404192
404206,404206
404207,404207
404213,404213
404216,404216
404220,404220
404227,404227
404235,404235
404247,404247
404259,404259
404266,404266
404267,404267
404274,404274
404276,404276
404277,404277
404278,404278
404279,404279
404280,404280
404287,404287
404288,404288
404289,404289
404290,404290
404291,404291
404293,404293
404302,404302
404303,404303
404304,404304
404307,404307
404308,404308
404309,404309
404310,404310
404311,404311
404312,404312
404323,404323
404324,404324
404325,404325
404326,404326
404327,404327
404328,404328
404329,404329
404330,404330
404331,404331
404335,404335
404336,404336
404337,404337
404364,404364
404379,404379
404380,404380
404381,404381
404382,404382
404385,404385
404390,404390
404391,404391
404392,404392
404393,404393
404396,404396
404400,404400
404401,404401
404402,404402
404403,404403
404404,404404
404405,404405
404406,404406
404437,404437
404439,404439
404461,404461
404462,404462
404464,404464
404468,404468
404469,404469
404470,404470
404471,404471
404472,404472
404473,404473
404474,404474
404475,404475
404477,404477
404478,404478
404554,404554
404555,404555
404556,404556
404557,404557
404569,404569
404571,404571
404585,404585
404586,404586
404592,404592
404595,404595
404596,404596
404597,404597
404603,404603
404606,404606
404607,404607
404608,404608
404609,404609
404620,404620
404689,404689
404708,404708
404734,404734
404771,404771
404806,404806
404818,404818
404850,404850
404870,404870
404923,404923
404934,404934
404938,404938
404954,404954
404957,404957
404963,404963
404964,404964
404969,404969
404970,404970
404979,404979
404997,404997
404998,404998
405009,405009
405016,405016
405018,405018
405035,405035
405036,405036
405038,405038
405047,405047
405055,405055
405060,405060
405066,405066
405081,405081
405084,405084
405089,405089
405098,405098
405100,405100
405114,405114
405118,405118
405119,405119
405120,405120
405121,405121
405124,405124
405125,405125
405132,405132
405179,405179
405193,405193
405194,405194
405195,405195
405206,405206
405207,405207
405211,405211
405215,405215
405217,405217
405219,405219
405220,405220
405231,405231
405232,405232
405291,405291
405316,405316
405317,405317
405318,405318
405319,405319
405320,405320
405325,405325
405326,405326
405333,405333
405334,405334
405349,405349
405351,405351
405353,405353
405354,405354
405361,405361
405362,405362
405363,405363
405364,405364
405365,405365
405366,405366
405372,405372
405397,405397
405402,405402
405409,405409
405410,405410
405411,405411
405412,405412
405435,405435
405436,405436
405438,405438
405442,405442
405443,405443
405444,405444
405445,405445
405446,405446
405468,405468
405489,405489
405490,405490
405498,405498
405509,405509
405510,405510
405511,405511
405512,405512
405517,405517
405518,405518
405523,405523
405544,405544
405546,405546
405552,405552
405583,405583
405592,405592
405599,405599
405602,405602
405607,405607
405613,405613
405620,405620
405624,405624
405625,405625
405626,405626
405632,405632
405633,405633
405637,405637
405640,405640
405642,405642
405646,405646
405647,405647
405650,405650
405653,405653
405654,405654
405660,405660
405666,405666
405667,405667
405668,405668
405669,405669
405671,405671
405672,405672
405673,405673
405674,405674
405675,405675
405676,405676
405677,405677
405679,405679
405680,405680
405682,405682
405683,405683
405684,405684
405685,405685
405687,405687
405689,405689
405690,405690
405691,405691
405692,405692
405693,405693
405695,405695
405696,405696
405697,405697
405698,405698
405699,405699
405700,405700
405701,405701
405702,405702
405761,405761
405765,405765
405769,405769
405784,405784
405811,405811
405814,405814
405816,405816
405818,405818
405821,405821
405822,405822
405838,405838
405841,405841
405846,405846
405855,405855
405857,405857
405858,405858
405860,405860
405861,405861
405871,405871
405879,405879
405880,405880
405886,405886
405901,405901
405904,405904
405905,405905
405906,405906
405927,405927
405930,405930
405944,405944
405946,405946
405954,405954
405963,405963
405964,405964
405965,405965
405966,405966
405970,405970
405971,405971
405992,405992
405996,405996
405999,405999
406002,406002
406003,406003
406004,406004
406005,406005
406006,406006
406007,406007
406008,406008
406028,406028
406029,406029
406043,406043
406044,406044
406045,406045
406046,406046
406048,406048
406050,406050
406051,406051
406052,406052
406053,406053
406077,406077
406082,406082
406083,406083
406084,406084
406098,406098
406099,406099
406100,406100
406113,406113
406114,406114
406115,406115
406116,406116
406117,406117
406127,406127
406128,406128
406129,406129
406132,406132
406133,406133
406134,406134
406135,406135
406136,406136
406137,406137
406138,406138
406139,406139
406142,406142
406143,406143
406175,406175
406176,406176
406177,406177
406194,406194
406195,406195
406208,406208
406210,406210
406216,406216
406217,406217
406227,406227
406228,406228
406253,406253
406254,406254
406260,406260
406267,406267
406269,406269
406276,406276
406277,406277
406279,406279
406288,406288
406297,406297
406308,406308
406310,406310
406320,406320
406336,406336
406352,406352
406365,406365
406369,406369
406371,406371
406401,406401
406408,406408
406409,406409
406475,406475
406492,406492
406510,406510
406519,406519
406565,406565
406584,406584
406596,406596
406598,406598
406605,406605
406609,406609
406610,406610
406611,406611
406654,406654
406670,406670
406675,406675
406681,406681
406682,406682
406695,406695
406697,406697
406712,406712
406719,406719
406725,406725
406734,406734
406743,406743
406778,406778
406784,406784
406786,406786
406791,406791
406792,406792
406803,406803
406812,406812
406813,406813
406814,406814
406841,406841
406842,406842
406843,406843
406848,406848
406861,406861
406862,406862
406863,406863
406864,406864
406865,406865
406871,406871
406872,406872
406873,406873
406893,406893
406919,406919
406920,406920
406921,406921
406923,406923
406924,406924
406925,406925
406926,406926
406927,406927
406936,406936
406937,406937
406938,406938
406939,406939
406940,406940
406941,406941
406952,406952
406953,406953
406954,406954
406962,406962
406963,406963
406964,406964
406965,406965
406966,406966
406967,406967
406968,406968
406969,406969
406970,406970
406971,406971
406972,406972
406973,406973
406974,406974
406975,406975
406976,406976
406977,406977
406985,406985
406987,406987
407025,407025
407031,407031
407033,407033
407039,407039
407041,407041
407044,407044
407046,407046
407053,407053
407061,407061
407069,407069
407070,407070
407072,407072
407073,407073
407081,407081
407082,407082
407088,407088
407091,407091
407097,407097
407104,407104
407105,407105
407106,407106
407121,407121
407128,407128
407137,407137
407144,407144
407145,407145
407154,407154
407162,407162
407164,407164
407168,407168
407203,407203
407210,407210
407215,407215
407218,407218
407228,407228
407262,407262
407274,407274
407280,407280
407288,407288
407298,407298
407299,407299
407302,407302
407303,407303
407305,407305
407306,407306
407307,407307
407313,407313
407314,407314
407315,407315
407316,407316
407322,407322
407323,407323
407324,407324
407325,407325
407329,407329
407330,407330
407332,407332
407333,407333
407334,407334
407335,407335
407336,407336
407337,407337
407338,407338
407339,407339
407340,407340
407341,407341
407342,407342
407343,407343
407344,407344
407345,407345
407346,407346
407353,407353
407364,407364
407365,407365
407366,407366
407370,407370
407373,407373
407376,407376
407386,407386
407388,407388
407391,407391
407393,407393
407427,407427
407452,407452
407454,407454
407457,407457
407462,407462
407463,407463
407468,407468
407469,407469
407478,407478
407482,407482
407487,407487
407489,407489
407498,407498
407516,407516
407519,407519
407528,407528
407532,407532
407534,407534
407543,407543
407546,407546
407550,407550
407555,407555
407558,407558
407587,407587
407588,407588
407594,407594
407596,407596
407598,407598
407602,407602
407605,407605
407613,407613
407619,407619
407625,407625
407627,407627
407629,407629
407631,407631
407633,407633
407636,407636
407645,407645
407648,407648
407669,407669
407674,407674
407675,407675
407676,407676
407677,407677
407678,407678
407679,407679
407680,407680
407681,407681
407682,407682
407684,407684
407692,407692
407693,407693
407694,407694
407695,407695
407696,407696
407697,407697
407698,407698
407699,407699
407702,407702
407703,407703
407725,407725
407726,407726
407729,407729
407731,407731
407745,407745
407749,407749
407750,407750
407751,407751
407752,407752
407753,407753
407754,407754
407755,407755
407756,407756
407765,407765
407766,407766
407767,407767
407768,407768
407773,407773
407774,407774
407778,407778
407779,407779
407780,407780
407781,407781
407782,407782
407783,407783
407784,407784
407825,407825
407826,407826
407828,407828
407829,407829
407830,407830
407831,407831
407832,407832
407838,407838
407839,407839
407840,407840
407841,407841
407842,407842
407855,407855
407857,407857
407881,407881
407882,407882
407885,407885
407915,407915
407916,407916
407918,407918
407919,407919
407920,407920
407921,407921
407922,407922
407927,407927
407934,407934
407941,407941
407942,407942
407943,407943
407944,407944
407946,407946
407947,407947
407952,407952
407955,407955
407978,407978
407986,407986
408003,408003
408006,408006
408008,408008
408015,408015
408016,408016
408028,408028
408035,408035
408042,408042
408044,408044
408052,408052
408053,408053
408056,408056
408068,408068
408071,408071
408074,408074
408085,408085
408089,408089
408091,408091
408098,408098
408106,408106
408108,408108
408116,408116
408126,408126
408130,408130
408135,408135
408148,408148
408168,408168
408170,408170
408172,408172
408176,408176
408181,408181
408191,408191
408194,408194
408213,408213
408248,408248
408249,408249
408250,408250
408256,408256
408261,408261
408262,408262
408268,408268
408269,408269
408273,408273
408280,408280
408286,408286
408347,408347
408349,408349
408350,408350
408351,408351
408352,408352
408355,408355
408356,408356
408357,408357
408384,408384
408385,408385
408386,408386
408387,408387
408388,408388
408389,408389
408390,408390
408391,408391
408392,408392
408393,408393
408398,408398
408399,408399
408400,408400
408405,408405
408406,408406
408437,408437
408459,408459
408460,408460
408463,408463
408467,408467
408468,408468
408471,408471
408477,408477
408478,408478
408479,408479
408481,408481
408482,408482
408483,408483
408484,408484
408485,408485
408486,408486
408489,408489
408490,408490
408504,408504
408506,408506
408508,408508
408514,408514
408515,408515
408516,408516
408517,408517
408518,408518
408523,408523
408524,408524
408525,408525
408526,408526
408531,408531
408579,408579
408580,408580
408581,408581
408599,408599
408615,408615
408616,408616
408617,408617
408619,408619
408622,408622
408624,408624
408625,408625
408626,408626
408627,408627
408651,408651
408658,408658
408659,408659
408660,408660
408661,408661
408662,408662
408688,408688
408689,408689
408690,408690
408695,408695
408696,408696
408701,408701
408702,408702
408705,408705
408728,408728
408742,408742
408759,408759
408766,408766
408768,408768
408774,408774
408775,408775
408780,408780
408790,408790
408791,408791
408792,408792
408794,408794
408797,408797
408808,408808
408830,408830
408857,408857
408863,408863
408874,408874
408880,408880
408885,408885
408890,408890
408898,408898
408902,408902
408903,408903
408905,408905
408908,408908
408911,408911
408921,408921
408932,408932
408933,408933
408935,408935
408960,408960
408968,408968
408985,408985
408986,408986
408990,408990
408993,408993
409001,409001
409003,409003
409008,409008
409010,409010
409015,409015
409017,409017
409028,409028
409034,409034
409035,409035
409041,409041
409054,409054
409057,409057
409064,409064
409065,409065
409066,409066
409068,409068
409076,409076
409080,409080
409083,409083
409084,409084
409085,409085
409088,409088
409105,409105
409121,409121
409123,409123
409133,409133
409153,409153
409156,409156
409157,409157
409158,409158
409163,409163
409167,409167
409168,409168
409169,409169
409172,409172
409173,409173
409174,409174
409175,409175
409192,409192
409193,409193
409197,409197
409204,409204
409206,409206
409208,409208
409209,409209
409212,409212
409213,409213
409214,409214
409217,409217
409218,409218
409220,409220
409221,409221
409227,409227
409228,409228
409229,409229
409230,409230
409259,409259
409261,409261
409269,409269
409277,409277
409278,409278
409285,409285
409286,409286
409287,409287
409293,409293
409297,409297
409298,409298
409299,409299
409340,409340
409377,409377
409383,409383
409384,409384
409409,409409
409412,409412
409413,409413
409414,409414
409415,409415
409423,409423
409428,409428
409429,409429
409430,409430
409431,409431
409432,409432
409433,409433
409434,409434
409442,409442
409443,409443
409446,409446
409463,409463
409482,409482
409507,409507
409508,409508
409509,409509
409514,409514
409535,409535
409536,409536
409537,409537
409538,409538
409541,409541
409542,409542
409543,409543
409545,409545
409550,409550
409551,409551
409552,409552
409553,409553
409558,409558
409563,409563
409574,409574
409607,409607
409608,409608
409628,409628
409632,409632
409633,409633
409636,409636
409676,409676
409691,409691
409694,409694
409707,409707
409723,409723
409741,409741
409743,409743
409747,409747
409773,409773
409777,409777
409778,409778
409804,409804
409805,409805
409812,409812
409817,409817
409836,409836
409846,409846
409850,409850
409852,409852
409861,409861
409864,409864
409871,409871
409891,409891
409896,409896
409917,409917
409918,409918
409923,409923
409941,409941
409949,409949
409953,409953
409958,409958
409972,409972
409979,409979
409983,409983
409984,409984
409985,409985
409986,409986
409994,409994
409999,409999
410019,410019
410024,410024
410025,410025
410039,410039
410044,410044
410045,410045
410046,410046
410047,410047
410048,410048
410065,410065
410066,410066
410073,410073
410087,410087
410089,410089
410092,410092
410093,410093
410094,410094
410095,410095
410096,410096
410101,410101
410102,410102
410103,410103
410107,410107
410110,410110
410111,410111
410112,410112
410142,410142
410143,410143
410161,410161
410162,410162
410165,410165
410166,410166
410167,410167
410184,410184
410185,410185
410186,410186
410187,410187
410223,410223
410256,410256
410257,410257
410258,410258
410259,410259
410269,410269
410270,410270
410273,410273
410274,410274
410275,410275
410276,410276
410277,410277
410295,410295
410296,410296
410297,410297
410298,410298
410300,410300
410301,410301
410302,410302
410303,410303
410304,410304
410305,410305
410306,410306
410307,410307
410308,410308
410309,410309
410316,410316
410317,410317
410358,410358
410359,410359
410360,410360
410368,410368
410369,410369
410370,410370
410372,410372
410373,410373
410378,410378
410379,410379
410380,410380
410387,410387
410388,410388
410389,410389
410390,410390
410405,410405
410411,410411
410416,410416
410418,410418
410424,410424
410429,410429
410438,410438
410442,410442
410448,410448
410456,410456
410464,410464
410467,410467
410473,410473
410476,410476
410479,410479
410499,410499
410526,410526
410528,410528
410546,410546
410564,410564
410567,410567
410571,410571
410572,410572
410573,410573
410577,410577
410581,410581
410587,410587
410588,410588
410595,410595
410602,410602
410606,410606
410616,410616
410624,410624
410626,410626
410637,410637
410660,410660
410661,410661
410663,410663
410664,410664
410669,410669
410675,410675
410679,410679
410684,410684
410689,410689
410693,410693
410697,410697
410698,410698
410699,410699
410706,410706
410710,410710
410712,410712
410716,410716
410725,410725
410735,410735
410742,410742
410745,410745
410746,410746
410751,410751
410753,410753
410759,410759
410761,410761
410770,410770
410778,410778
410784,410784
410786,410786
410789,410789
410800,410800
410811,410811
410813,410813
410821,410821
410822,410822
410879,410879
410880,410880
410900,410900
410901,410901
410908,410908
410909,410909
410910,410910
410911,410911
410912,410912
410913,410913
410914,410914
410915,410915
410916,410916
410917,410917
410918,410918
410919,410919
410922,410922
410923,410923
410940,410940
410955,410955
410956,410956
410959,410959
410960,410960
410961,410961
410962,410962
410963,410963
410964,410964
410968,410968
410970,410970
410971,410971
410972,410972
410975,410975
410994,410994
410999,410999
411011,411011
411012,411012
411014,411014
411021,411021
411022,411022
411023,411023
411024,411024
411025,411025
411026,411026
411027,411027
411028,411028
411030,411030
411031,411031
411032,411032
411033,411033
411049,411049
411050,411050
411051,411051
411052,411052
411073,411073
411074,411074
411076,411076
411080,411080
411081,411081
411082,411082
411093,411093
411094,411094
411095,411095
411099,411099
411102,411102
411103,411103
411112,411112
411114,411114
411115,411115
411116,411116
411168,411168
411169,411169
411170,411170
411189,411189
411190,411190
411195,411195
411196,411196
411197,411197
411205,411205
411206,411206
411215,411215
411216,411216
411217,411217
411218,411218
411222,411222
411238,411238
411239,411239
411240,411240
411248,411248
411274,411274
411275,411275
411293,411293
411299,411299
411300,411300
411301,411301
411302,411302
411305,411305
411309,411309
411334,411334
411343,411343
411349,411349
411360,411360
411363,411363
411364,411364
411384,411384
411402,411402
411424,411424
411425,411425
411430,411430
411432,411432
411434,411434
411447,411447
411450,411450
411452,411452
411463,411463
411467,411467
411474,411474
411478,411478
411480,411480
411481,411481
411502,411502
411509,411509
411511,411511
411515,411515
411516,411516
411532,411532
411565,411565
411570,411570
411600,411600
411608,411608
411613,411613
411614,411614
411620,411620
411634,411634
411639,411639
411645,411645
411648,411648
411660,411660
411668,411668
411672,411672
411673,411673
411674,411674
411675,411675
411676,411676
411677,411677
411715,411715
411718,411718
411719,411719
411720,411720
411730,411730
411731,411731
411740,411740
411746,411746
411748,411748
411749,411749
411752,411752
411753,411753
411754,411754
411755,411755
411767,411767
411768,411768
411819,411819
411826,411826
411827,411827
411841,411841
411842,411842
411843,411843
411844,411844
411845,411845
411846,411846
411850,411850
411852,411852
411853,411853
411854,411854
411855,411855
411856,411856
411860,411860
411883,411883
411938,411938
411939,411939
411940,411940
411957,411957
411958,411958
411959,411959
411963,411963
411969,411969
411970,411970
411971,411971
411972,411972
411973,411973
411974,411974
411975,411975
411977,411977
411978,411978
411979,411979
412004,412004
412008,412008
412009,412009
412010,412010
412030,412030
412031,412031
412032,412032
412036,412036
412038,412038
412047,412047
412049,412049
412082,412082
412092,412092
412098,412098
412101,412101
412108,412108
412111,412111
412119,412119
412128,412128
412139,412139
412152,412152
412154,412154
412178,412178
412180,412180
412193,412193
412199,412199
412204,412204
412206,412206
412207,412207
412211,412211
412220,412220
412221,412221
412229,412229
412234,412234
412235,412235
412236,412236
412251,412251
412262,412262
412270,412270
412280,412280
412289,412289
412305,412305
412310,412310
412345,412345
412348,412348
412361,412361
412367,412367
412368,412368
412370,412370
412372,412372
412377,412377
412380,412380
412382,412382
412391,412391
412393,412393
412411,412411
412412,412412
412415,412415
412416,412416
412422,412422
412428,412428
412430,412430
412436,412436
412447,412447
412451,412451
412456,412456
412470,412470
412472,412472
412478,412478
412487,412487
412490,412490
412494,412494
412516,412516
412519,412519
412525,412525
412527,412527
412528,412528
412551,412551
412552,412552
412557,412557
412558,412558
412559,412559
412561,412561
412563,412563
412564,412564
412565,412565
412593,412593
412598,412598
412602,412602
412610,412610
412611,412611
412612,412612
412613,412613
412621,412621
412622,412622
412623,412623
412624,412624
412637,412637
412638,412638
412639,412639
412640,412640
412641,412641
412642,412642
412643,412643
412644,412644
412651,412651
412667,412667
412669,412669
412686,412686
412712,412712
412713,412713
412714,412714
412715,412715
412720,412720
412728,412728
412738,412738
412739,412739
412740,412740
412741,412741
412753,412753
412754,412754
412762,412762
412764,412764
412765,412765
412775,412775
412776,412776
412777,412777
412778,412778
412800,412800
412801,412801
412802,412802
412829,412829
412854,412854
412855,412855
412861,412861
412862,412862
412863,412863
412883,412883
412884,412884
412886,412886
412898,412898
412899,412899
412900,412900
412922,412922
412941,412941
412959,412959
412967,412967
412980,412980
412997,412997
413016,413016
413017,413017
413027,413027
413034,413034
413038,413038
413054,413054
413059,413059
413065,413065
413073,413073
413075,413075
413081,413081
413089,413089
413091,413091
413094,413094
413104,413104
413107,413107
413110,413110
413113,413113
413117,413117
413124,413124
413126,413126
413137,413137
413145,413145
413146,413146
413147,413147
413150,413150
413159,413159
413160,413160
413172,413172
413179,413179
413181,413181
413185,413185
413188,413188
413197,413197
413208,413208
413215,413215
413216,413216
413219,413219
413232,413232
413237,413237
413243,413243
413249,413249
413262,413262
413263,413263
413271,413271
413274,413274
413280,413280
413296,413296
413299,413299
413303,413303
413320,413320
413324,413324
413325,413325
413335,413335
413341,413341
413342,413342
413351,413351
413352,413352
413359,413359
413373,413373
413374,413374
413375,413375
413376,413376
413377,413377
413383,413383
413384,413384
413392,413392
413393,413393
413395,413395
413424,413424
413425,413425
413457,413457
413458,413458
413459,413459
413460,413460
413465,413465
413466,413466
413467,413467
413468,413468
413475,413475
413476,413476
413477,413477
413478,413478
413479,413479
413489,413489
413491,413491
413492,413492
413493,413493
413494,413494
413495,413495
413498,413498
413499,413499
413545,413545
413549,413549
413550,413550
413551,413551
413552,413552
413553,413553
413554,413554
413558,413558
413559,413559
413562,413562
413563,413563
413564,413564
413592,413592
413593,413593
413594,413594
413595,413595
413596,413596
413597,413597
413604,413604
413605,413605
413606,413606
413607,413607
413616,413616
413617,413617
413618,413618
413625,413625
413626,413626
413627,413627
413628,413628
413629,413629
413630,413630
413631,413631
413632,413632
413633,413633
413634,413634
413635,413635
413636,413636
413644,413644
413645,413645
413646,413646
413683,413683
413685,413685
413686,413686
413690,413690
413691,413691
413692,413692
413693,413693
413694,413694
413695,413695
413696,413696
413702,413702
413707,413707
413708,413708
413709,413709
413730,413730
413731,413731
413732,413732
413733,413733
413734,413734
413736,413736
413748,413748
413749,413749
413751,413751
413752,413752
413754,413754
413755,413755
413756,413756
413757,413757
413758,413758
413759,413759
413760,413760
413764,413764
413765,413765
413766,413766
413767,413767
413768,413768
413769,413769
413770,413770
413776,413776
413777,413777
413778,413778
413797,413797
413824,413824
413828,413828
413831,413831
413834,413834
413841,413841
413848,413848
413850,413850
413851,413851
413857,413857
413860,413860
413867,413867
413868,413868
413871,413871
413878,413878
413882,413882
413885,413885
413886,413886
413892,413892
413896,413896
413897,413897
413917,413917
413921,413921
413934,413934
413941,413941
413953,413953
413958,413958
413967,413967
413971,413971
413975,413975
413978,413978
413983,413983
413984,413984
413989,413989
413992,413992
414001,414001
414002,414002
414003,414003
414007,414007
414008,414008
414016,414016
414022,414022
414026,414026
414041,414041
414042,414042
414045,414045
414047,414047
414050,414050
414061,414061
414068,414068
414076,414076
414093,414093
414102,414102
414109,414109
414117,414117
414144,414144
414149,414149
414160,414160
414166,414166
414171,414171
414172,414172
414183,414183
414186,414186
414192,414192
414194,414194
414203,414203
414206,414206
414207,414207
414229,414229
414231,414231
414248,414248
414251,414251
414252,414252
414253,414253
414254,414254
414255,414255
414262,414262
414265,414265
414266,414266
414267,414267
414269,414269
414270,414270
414271,414271
414272,414272
414273,414273
414275,414275
414323,414323
414324,414324
414328,414328
414329,414329
414333,414333
414341,414341
414357,414357
414358,414358
414359,414359
414362,414362
414363,414363
414368,414368
414372,414372
414375,414375
414376,414376
414382,414382
414383,414383
414480,414480
414481,414481
414484,414484
414485,414485
414486,414486
414487,414487
414488,414488
414489,414489
414492,414492
414493,414493
414497,414497
414501,414501
414543,414543
414544,414544
414559,414559
414560,414560
414561,414561
414573,414573
414574,414574
414575,414575
414577,414577
414584,414584
414585,414585
414586,414586
414590,414590
414591,414591
414593,414593
414597,414597
414598,414598
414621,414621
414635,414635
414639,414639
414640,414640
414648,414648
414656,414656
414659,414659
414660,414660
414663,414663
414683,414683
414691,414691
414700,414700
414705,414705
414708,414708
414711,414711
414712,414712
414716,414716
414720,414720
414733,414733
414740,414740
414748,414748
414767,414767
414771,414771
414779,414779
414785,414785
414787,414787
414793,414793
414816,414816
414830,414830
414831,414831
414859,414859
414864,414864
414867,414867
414871,414871
414879,414879
414892,414892
414895,414895
414911,414911
414915,414915
414922,414922
414939,414939
414945,414945
414960,414960
414969,414969
414973,414973
414979,414979
414985,414985
414992,414992
414996,414996
415000,415000
415001,415001
415005,415005
415024,415024
415038,415038
415041,415041
415049,415049
415055,415055
415061,415061
415064,415064
415069,415069
415070,415070
415071,415071
415072,415072
415074,415074
415078,415078
415079,415079
415080,415080
415081,415081
415082,415082
415085,415085
415086,415086
415089,415089
415090,415090
415091,415091
415092,415092
415095,415095
415100,415100
415101,415101
415102,415102
415103,415103
415104,415104
415106,415106
415107,415107
415108,415108
415109,415109
415110,415110
415111,415111
415113,415113
415114,415114
415115,415115
415116,415116
415117,415117
415118,415118
415119,415119
415120,415120
415121,415121
415122,415122
415123,415123
415124,415124
415126,415126
415152,415152
415205,415205
415209,415209
415326,415326
415409,415409
415414,415414
415430,415430
415466,415466
415467,415467
415473,415473
415474,415474
415479,415479
415480,415480
415486,415486
415488,415488
415489,415489
415490,415490
415493,415493
415494,415494
415497,415497
415498,415498
415499,415499
415505,415505
415506,415506
415509,415509
415511,415511
415514,415514
415517,415517
415519,415519
415521,415521
415522,415522
415523,415523
415525,415525
415527,415527
415529,415529
415531,415531
415533,415533
415534,415534
415536,415536
415537,415537
415539,415539
415540,415540
415541,415541
415542,415542
415543,415543
415544,415544
415545,415545
415546,415546
415547,415547
415548,415548
415549,415549
415550,415550
415652,415652
415654,415654
415686,415686
415687,415687
415695,415695
415698,415698
415701,415701
415705,415705
415707,415707
415709,415709
415712,415712
415718,415718
415724,415724
415729,415729
415730,415730
415731,415731
415733,415733
415736,415736
415737,415737
415738,415738
415741,415741
415742,415742
415743,415743
415744,415744
415745,415745
415746,415746
415747,415747
415749,415749
415750,415750
415751,415751
415752,415752
415753,415753
415754,415754
415755,415755
415756,415756
415757,415757
415850,415850
415874,415874
415930,415930
415962,415962
415994,415994
415995,415995
416088,416088
416129,416129
416228,416228
416229,416229
416239,416239
416243,416243
416245,416245
416253,416253
416263,416263
416264,416264
416265,416265
416269,416269
416272,416272
416273,416273
416274,416274
416275,416275
416276,416276
416277,416277
416278,416278
416280,416280
416283,416283
416287,416287
416288,416288
416291,416291
416292,416292
416294,416294
416295,416295
416296,416296
416300,416300
416301,416301
416302,416302
416303,416303
416305,416305
416306,416306
